Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Navn,Adresse,Brutto kvm.,Værelser,Faciliteter,Plantegning PDF,Plantegning Billede,Etage,Ejendom,Ejendomskode,Bygnings ID,Lejlighedsnummer,Lejligheds ID
"Dortheavej, 1. sal, lejlighed 16",dortheavej-1-sal-lejlighed-16,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b48c5a00b5e2be0d6122,FALSE,FALSE,Fri Aug 29 2025 14:09:16 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:09:16 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:09:16 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 16</p>","<p>Dortheavej 3, 1. sal – Lejlighed 16</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,16,DOR-1-16
"Dortheavej, 1. sal, lejlighed 17",dortheavej-1-sal-lejlighed-17,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4af2f6e34d834b1450c,FALSE,FALSE,Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 17</p>","<p>Dortheavej 3, 1. sal – Lejlighed 17</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,17,DOR-1-17
"Dortheavej, 1. sal, lejlighed 18",dortheavej-1-sal-lejlighed-18,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4af2f6e34d834b14513,FALSE,FALSE,Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 18</p>","<p>Dortheavej 3, 1. sal – Lejlighed 18</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,18,DOR-1-18
"Dortheavej, 1. sal, lejlighed 19",dortheavej-1-sal-lejlighed-19,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4af2f6e34d834b1451a,FALSE,FALSE,Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 19</p>","<p>Dortheavej 3, 1. sal – Lejlighed 19</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,19,DOR-1-19
"Dortheavej, 1. sal, lejlighed 20",dortheavej-1-sal-lejlighed-20,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4af2f6e34d834b14521,FALSE,FALSE,Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:09:51 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 20</p>","<p>Dortheavej 3, 1. sal – Lejlighed 20</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,20,DOR-1-20
"Dortheavej, 1. sal, lejlighed 21",dortheavej-1-sal-lejlighed-21,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4d89327f379a5e6d09f,FALSE,FALSE,Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 21</p>","<p>Dortheavej 3, 1. sal – Lejlighed 21</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,21,DOR-1-21
"Dortheavej, 1. sal, lejlighed 22",dortheavej-1-sal-lejlighed-22,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4d89327f379a5e6d0a6,FALSE,FALSE,Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 22</p>","<p>Dortheavej 3, 1. sal – Lejlighed 22</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,22,DOR-1-22
"Dortheavej, 1. sal, lejlighed 23",dortheavej-1-sal-lejlighed-23,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4d89327f379a5e6d0ad,FALSE,FALSE,Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 23</p>","<p>Dortheavej 3, 1. sal – Lejlighed 23</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,23,DOR-1-23
"Dortheavej, 1. sal, lejlighed 24",dortheavej-1-sal-lejlighed-24,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4d89327f379a5e6d0b4,FALSE,FALSE,Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:10:32 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 24</p>","<p>Dortheavej 3, 1. sal – Lejlighed 24</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,24,DOR-1-24
"Dortheavej, 1. sal, lejlighed 25",dortheavej-1-sal-lejlighed-25,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4f90288e411425ad75c,FALSE,FALSE,Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 25</p>","<p>Dortheavej 3, 1. sal – Lejlighed 25</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,25,DOR-1-25
"Dortheavej, 1. sal, lejlighed 26",dortheavej-1-sal-lejlighed-26,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4f90288e411425ad763,FALSE,FALSE,Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 26</p>","<p>Dortheavej 3, 1. sal – Lejlighed 26</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,26,DOR-1-26
"Dortheavej, 1. sal, lejlighed 27",dortheavej-1-sal-lejlighed-27,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4f90288e411425ad76a,FALSE,FALSE,Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 27</p>","<p>Dortheavej 3, 1. sal – Lejlighed 27</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,27,DOR-1-27
"Dortheavej, 1. sal, lejlighed 28",dortheavej-1-sal-lejlighed-28,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b4f90288e411425ad771,FALSE,FALSE,Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:05 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 28</p>","<p>Dortheavej 3, 1. sal – Lejlighed 28</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,28,DOR-1-28
"Dortheavej, 1. sal, lejlighed 29",dortheavej-1-sal-lejlighed-29,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b51cb4ae32329c2defd4,FALSE,FALSE,Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 29</p>","<p>Dortheavej 3, 1. sal – Lejlighed 29</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,29,DOR-1-29
"Dortheavej, 1. sal, lejlighed 30",dortheavej-1-sal-lejlighed-30,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b51cb4ae32329c2defdb,FALSE,FALSE,Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 30</p>","<p>Dortheavej 3, 1. sal – Lejlighed 30</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,30,DOR-1-30
"Dortheavej, 1. sal, lejlighed 31",dortheavej-1-sal-lejlighed-31,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b51cb4ae32329c2defe2,FALSE,FALSE,Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 31</p>","<p>Dortheavej 3, 1. sal – Lejlighed 31</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,31,DOR-1-31
"Dortheavej, 1. sal, lejlighed 32",dortheavej-1-sal-lejlighed-32,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b51cb4ae32329c2defe9,FALSE,FALSE,Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:11:40 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 32</p>","<p>Dortheavej 3, 1. sal – Lejlighed 32</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,32,DOR-1-32
"Dortheavej, 1. sal, lejlighed 33",dortheavej-1-sal-lejlighed-33,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b556716dc7c20c5a0e35,FALSE,FALSE,Fri Aug 29 2025 14:12:38 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:12:38 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:12:38 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 33</p>","<p>Dortheavej 3, 1. sal – Lejlighed 33</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,33,DOR-1-33
"Dortheavej, 1. sal, lejlighed 34",dortheavej-1-sal-lejlighed-34,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b556716dc7c20c5a0e3c,FALSE,FALSE,Fri Aug 29 2025 14:12:38 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:12:38 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:12:38 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 1. sal, lejlighed 34</p>","<p>Dortheavej 3, 1. sal – Lejlighed 34</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-1,dortheavej,DOR,,34,DOR-1-34
"Dortheavej, 2. sal, lejlighed 01",dortheavej-2-sal-lejlighed-01,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b56d77bda61f95d52946,FALSE,FALSE,Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 2. sal, lejlighed 01</p>","<p>Dortheavej 3, 2. sal – Lejlighed 01</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,1,DOR-2-01
"Dortheavej, 2. sal, lejlighed 02",dortheavej-2-sal-lejlighed-02,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b56d77bda61f95d5294d,FALSE,FALSE,Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 2. sal, lejlighed 02</p>","<p>Dortheavej 3, 2. sal – Lejlighed 02</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,2,DOR-2-02
"Dortheavej, 2. sal, lejlighed 03",dortheavej-2-sal-lejlighed-03,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b56d77bda61f95d52954,FALSE,FALSE,Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 2. sal, lejlighed 03</p>","<p>Dortheavej 3, 2. sal – Lejlighed 03</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,3,DOR-2-03
"Dortheavej, 2. sal, lejlighed 04",dortheavej-2-sal-lejlighed-04,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b56d77bda61f95d5295b,FALSE,FALSE,Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:01 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 2. sal, lejlighed 04</p>","<p>Dortheavej 3, 2. sal – Lejlighed 04</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,4,DOR-2-04
"Dortheavej, 2. sal, lejlighed 05",dortheavej-2-sal-lejlighed-05,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b5885a00b5e2be0e3013,FALSE,FALSE,Fri Aug 29 2025 14:13:28 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:28 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:28 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 2. sal, lejlighed 05</p>","<p>Dortheavej 3, 2. sal – Lejlighed 05</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,5,DOR-2-05
"Dortheavej, 2. sal, lejlighed 06",dortheavej-2-sal-lejlighed-06,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b5885a00b5e2be0e301a,FALSE,FALSE,Fri Aug 29 2025 14:13:28 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:28 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:28 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 2. sal, lejlighed 06</p>","<p>Dortheavej 3, 2. sal – Lejlighed 06</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,6,DOR-2-06
"Dortheavej, 2. sal, lejlighed 07",dortheavej-2-sal-lejlighed-07,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1b5885a00b5e2be0e3021,FALSE,FALSE,Fri Aug 29 2025 14:13:28 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:28 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:13:28 GMT+0000 (Coordinated Universal Time),"<p id="""">Dortheavej, 2. sal, lejlighed 07</p>","<p>Dortheavej 3, 2. sal – Lejlighed 07</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,stue,dortheavej,DOR,,7,DOR-2-07
